address,price,movein_t,movein_d,bedrooms
2910 Regent St,1218.0,1404198000.0,2014-07-01,1
2910 Regent St,1200.0,1441090800.0,2015-09-01,1
2910 Regent St,1370.0,1409554800.0,2014-09-01,3
2910 Regent St,1421.0,1409554800.0,2014-09-01,2
2910 Regent St,1800.0,1434351600.0,2015-06-15,3
2733 Russell St,2200.0,1427871600.0,2015-04-01,2
2733 Russell St,2150.0,1445583600.0,2015-10-23,1
2024 Vine St,3000.0,1438412400.0,2015-08-01,2
2024 Vine St,2550.0,1430463600.0,2015-05-01,2
2024 Vine St,3000.0,1438412400.0,2015-08-01,2
1516 Henry St,2487.0,1405494000.0,2014-07-16,2
1516 Henry St,2081.0,1417939200.0,2014-12-07,1
1516 Henry St,2650.0,1439881200.0,2015-08-18,2
1908 Grant St,1472.0,1411282800.0,2014-09-21,1
1908 Grant St,1000.0,1430463600.0,2015-05-01,0
1908 Grant St,1750.0,1429945200.0,2015-04-25,1
1743 Berkeley Way,1472.0,1411282800.0,2014-09-21,1
1743 Berkeley Way,1000.0,1430463600.0,2015-05-01,0
1743 Berkeley Way,1750.0,1429945200.0,2015-04-25,1
1759 Berkeley Way,1472.0,1411282800.0,2014-09-21,1
1759 Berkeley Way,1000.0,1430463600.0,2015-05-01,0
1759 Berkeley Way,1750.0,1429945200.0,2015-04-25,1
1920 Grant St,2754.0,1423728000.0,2015-02-12,3
2330 Grant St,2350.0,1421308800.0,2015-01-15,0
2340 Grant St,2400.0,1422777600.0,2015-02-01,2
2421 Grant St,1320.0,1410505200.0,2014-09-12,2
2244 Russell St,1599.0,1401606000.0,2014-06-01,1
2918 Florence St,2750.0,1438412400.0,2015-08-01,2
2918 Regent St,600.0,1420099200.0,2015-01-01,1
2918 Regent St,500.0,1422777600.0,2015-02-01,1
2918 Regent St,1218.0,1409727600.0,2014-09-03,0
2918 Regent St,600.0,1435734000.0,2015-07-01,1
2918 Regent St,1218.0,1404198000.0,2014-07-01,1
2918 Regent St,1200.0,1441090800.0,2015-09-01,1
2918 Regent St,1370.0,1409554800.0,2014-09-01,3
2918 Regent St,1421.0,1409554800.0,2014-09-01,2
2918 Regent St,1800.0,1434351600.0,2015-06-15,3
2916 Hillegass Ave,1675.0,1440226800.0,2015-08-22,1
2916 Hillegass Ave,1573.0,1401606000.0,2014-06-01,1
2916 Hillegass Ave,1750.0,1433142000.0,2015-06-01,1
2919 Hillegass Ave,1370.0,1412578800.0,2014-10-06,1
1405 Spruce St,2460.0,1422777600.0,2015-02-01,3
1423 Walnut St,3000.0,1433142000.0,2015-06-01,2
2037 Vine St,2436.0,1397545200.0,2014-04-15,2
1819 Francisco St,1822.0,1393833600.0,2014-03-03,1
1812 Francisco St,2695.0,1433142000.0,2015-06-01,3
1812 Francisco St,2634.0,1401606000.0,2014-06-01,3
2127 Roosevelt Ave,1400.0,1453881600.0,2016-01-27,1
2425 Grant St,2495.0,1425715200.0,2015-03-07,2
2425 Grant St,1573.0,1401606000.0,2014-06-01,1
2425 Grant St,2795.0,1434178800.0,2015-06-13,2
2425 Grant St,2750.0,1444287600.0,2015-10-08,2
2425 Grant St,3000.0,1449561600.0,2015-12-08,2
2425 Grant St,2950.0,1435734000.0,2015-07-01,2
2433 Grant St,1595.0,1422777600.0,2015-02-01,1
2433 Grant St,1517.0,1401606000.0,2014-06-01,1
2433 Grant St,1795.0,1435734000.0,2015-07-01,1
2813 Shattuck Ave,1015.0,1391241600.0,2014-02-01,0
2807 Shattuck Ave,1350.0,1427871600.0,2015-04-01,0
2807 Shattuck Ave,1091.0,1403334000.0,2014-06-21,0
2807 Shattuck Ave,3096.0,1400137200.0,2014-05-15,3
2807 Shattuck Ave,1497.0,1406271600.0,2014-07-25,0
2924 Florence St,1827.0,1392624000.0,2014-02-17,2
2923 Florence St,1416.0,1414738800.0,2014-10-31,1
2923 Florence St,1396.0,1397286000.0,2014-04-12,1
2923 Florence St,1450.0,1425196800.0,2015-03-01,1
2923 Florence St,1425.0,1421308800.0,2015-01-15,1
2923 Florence St,1525.0,1426402800.0,2015-03-15,1
2923 Florence St,1475.0,1420099200.0,2015-01-01,1
2722 Russell St,2791.0,1410764400.0,2014-09-15,1
2722 Russell St,1649.0,1398322800.0,2014-04-24,1
1360 Scenic Ave,1900.0,1439190000.0,2015-08-10,1
1354 Scenic Ave,1900.0,1439190000.0,2015-08-10,1
1421 Walnut St,2883.0,1407135600.0,2014-08-04,2
1421 Walnut St,2837.0,1408950000.0,2014-08-25,2
1639 Josephine St,900.0,1433142000.0,2015-06-01,1
1639 Josephine St,895.0,1432364400.0,2015-05-23,1
1639 Josephine St,1095.0,1430463600.0,2015-05-01,1
1822 Virginia St,1850.0,1435734000.0,2015-07-01,1
1733 Grant St,1726.0,1399186800.0,2014-05-04,2
1733 Grant St,1726.0,1401606000.0,2014-06-01,2
1733 Grant St,1900.0,1443682800.0,2015-10-01,2
1733 Grant St,1878.0,1404198000.0,2014-07-01,2
1733 Grant St,2000.0,1441090800.0,2015-09-01,2
1733 Grant St,2000.0,1446361200.0,2015-11-01,2
1733 Grant St,2250.0,1426402800.0,2015-03-15,2
1728 Berkeley Way,1700.0,1420099200.0,2015-01-01,2
1728 Berkeley Way,1624.0,1393660800.0,2014-03-01,2
2112 Roosevelt Ave,1979.0,1406876400.0,2014-08-01,2
2112 Roosevelt Ave,1624.0,1392451200.0,2014-02-15,2
2112 Roosevelt Ave,2000.0,1421308800.0,2015-01-15,2
2112 Roosevelt Ave,2000.0,1434351600.0,2015-06-15,2
2132 Roosevelt Ave,1776.0,1409554800.0,2014-09-01,2
2140 Roosevelt Ave,2538.0,1406876400.0,2014-08-01,1
2140 Roosevelt Ave,1900.0,1438239600.0,2015-07-30,1
2140 Roosevelt Ave,2950.0,1439967600.0,2015-08-19,2
2140 Roosevelt Ave,2182.0,1407654000.0,2014-08-10,2
2140 Roosevelt Ave,3300.0,1439190000.0,2015-08-10,3
1733 Bancroft Way,2690.0,1439622000.0,2015-08-15,2
2313 Roosevelt Ave,1614.0,1400914800.0,2014-05-24,1
2313 Roosevelt Ave,1299.0,1393660800.0,2014-03-01,1
2313 Roosevelt Ave,2400.0,1439103600.0,2015-08-09,2
2313 Roosevelt Ave,2200.0,1435042800.0,2015-06-23,2
2319 Roosevelt Ave,2150.0,1440226800.0,2015-08-22,1
2435 Grant St,1595.0,1425196800.0,2015-03-01,1
2435 Grant St,1517.0,1409554800.0,2014-09-01,1
2435 Grant St,1619.0,1412146800.0,2014-10-01,1
2435 Grant St,1619.0,1417420800.0,2014-12-01,1
2314 Howe St,1979.0,1404630000.0,2014-07-06,1
2925 Regent St,1472.0,1398927600.0,2014-05-01,2
2925 Regent St,1573.0,1408690800.0,2014-08-22,1
2925 Regent St,3350.0,1400137200.0,2014-05-15,2
2727 Ashby Pl,1800.0,1425196800.0,2015-03-01,1
2727 Ashby Pl,1421.0,1397545200.0,2014-04-15,1
2727 Ashby Pl,3300.0,1433142000.0,2015-06-01,2
1356 Scenic Ave,1900.0,1439190000.0,2015-08-10,1
1442 Henry St,1929.0,1406876400.0,2014-08-01,1
1442 Henry St,1929.0,1406876400.0,2014-08-01,1
2021 Vine St,1700.0,1430463600.0,2015-05-01,1
2120 Roosevelt Ave,1675.0,1407481200.0,2014-08-08,2
2120 Roosevelt Ave,1573.0,1404198000.0,2014-07-01,2
2120 Roosevelt Ave,1675.0,1406617200.0,2014-07-29,2
2422 Grant St,2025.0,1401606000.0,2014-06-01,2
2422 Grant St,2025.0,1408086000.0,2014-08-15,2
2422 Grant St,2195.0,1438412400.0,2015-08-01,2
2422 Grant St,2025.0,1401606000.0,2014-06-01,2
2422 Grant St,3095.0,1433142000.0,2015-06-01,3
2911 Deakin St,2500.0,1438585200.0,2015-08-03,2
2911 Deakin St,2233.0,1406876400.0,2014-08-01,2
2911 Deakin St,2600.0,1446710400.0,2015-11-05,2
2525 Ashby Ave,1979.0,1401606000.0,2014-06-01,1
2124 Roosevelt Ave,1345.0,1393660800.0,2014-03-01,1
2304 Roosevelt Ave,1395.0,1422777600.0,2015-02-01,1
2304 Roosevelt Ave,1700.0,1438412400.0,2015-08-01,0
2426 Grant St,1066.0,1407740400.0,2014-08-11,0
2627 Ashby Ave,2233.0,1405062000.0,2014-07-11,2
1930 Vine St,2795.0,1433919600.0,2015-06-10,2
1930 Vine St,2735.0,1408345200.0,2014-08-18,2
1930 Vine St,2950.0,1438412400.0,2015-08-01,2
1930 Vine St,2795.0,1433142000.0,2015-06-01,2
1930 Vine St,3595.0,1433487600.0,2015-06-05,3
1930 Vine St,3595.0,1433142000.0,2015-06-01,3
1930 Vine St,4258.0,1406876400.0,2014-08-01,3
1930 Vine St,3595.0,1433142000.0,2015-06-01,3
1619 Josephine St,2436.0,1406876400.0,2014-08-01,2
1619 Josephine St,2500.0,1435734000.0,2015-07-01,0
1619 Josephine St,2538.0,1409554800.0,2014-09-01,2
1624 Josephine St,2750.0,1437462000.0,2015-07-21,2
1624 Josephine St,2650.0,1437721200.0,2015-07-24,2
1624 Josephine St,3000.0,1440486000.0,2015-08-25,2
1743 Delaware St,2741.0,1406876400.0,2014-08-01,2
1743 Delaware St,1800.0,1441090800.0,2015-09-01,1
1722 Hearst Ave,2309.0,1407394800.0,2014-08-07,2
1722 Hearst Ave,2025.0,1396249200.0,2014-03-31,2
1722 Hearst Ave,2400.0,1438585200.0,2015-08-03,2
2127 McGee Ave,2400.0,1420099200.0,2015-01-01,0
1718 Bancroft Way,1548.0,1404198000.0,2014-07-01,1
1830 Parker St,2975.0,1436943600.0,2015-07-15,3
2910 Fulton St,2595.0,1435734000.0,2015-07-01,2
2910 Fulton St,2395.0,1433142000.0,2015-06-01,2
2910 Fulton St,2695.0,1448956800.0,2015-12-01,2
2911 Fulton St,1750.0,1433487600.0,2015-06-05,1
2915 Fulton St,1878.0,1408777200.0,2014-08-23,2
2915 Fulton St,1624.0,1407222000.0,2014-08-05,0
2915 Fulton St,2284.0,1407222000.0,2014-08-05,2
2918 Deakin St,2132.0,1402729200.0,2014-06-14,2
2918 Deakin St,1878.0,1404198000.0,2014-07-01,2
2918 Deakin St,2132.0,1406876400.0,2014-08-01,2
2918 Deakin St,2132.0,1406876400.0,2014-08-01,2
2918 Deakin St,3250.0,1438412400.0,2015-08-01,3
1716 University Ave,1375.0,1429254000.0,2015-04-17,0
1716 University Ave,1350.0,1434178800.0,2015-06-13,0
1716 University Ave,1314.0,1402729200.0,2014-06-14,0
1716 University Ave,1350.0,1437375600.0,2015-07-20,0
1716 University Ave,1269.0,1393228800.0,2014-02-24,1
1716 University Ave,1250.0,1421308800.0,2015-01-15,1
1716 University Ave,1421.0,1415260800.0,2014-11-06,1
1716 University Ave,1396.0,1399705200.0,2014-05-10,1
1716 University Ave,1650.0,1442300400.0,2015-09-15,1
1716 University Ave,1446.0,1409554800.0,2014-09-01,1
2013 McGee Ave,1827.0,1408345200.0,2014-08-18,2
2229 McGee Ave,1700.0,1426834800.0,2015-03-20,1
2229 McGee Ave,1624.0,1390032000.0,2014-01-18,1
2229 McGee Ave,1850.0,1431846000.0,2015-05-17,1
2310 Roosevelt Ave,2030.0,1406876400.0,2014-08-01,2
2310 Roosevelt Ave,1665.0,1394866800.0,2014-03-15,2
2310 Roosevelt Ave,2500.0,1438412400.0,2015-08-01,2
2738 Milvia St,2015.0,1411196400.0,2014-09-20,1
2119 Russell St,1850.0,1420099200.0,2015-01-01,2
2904 Wheeler St,950.0,1443682800.0,2015-10-01,0
2912 Fulton St,1969.0,1401606000.0,2014-06-01,2
2920 Deakin St,3045.0,1406876400.0,2014-08-01,3
2920 Deakin St,2250.0,1435734000.0,2015-07-01,2
2301 Ashby Ave,2132.0,1408172400.0,2014-08-16,2
2131 Rose St,1437.0,1421049600.0,2015-01-12,0
2117 Rose St,1995.0,1438585200.0,2015-08-03,1
2117 Rose St,1850.0,1423296000.0,2015-02-07,1
2117 Rose St,3248.0,1398927600.0,2014-05-01,3
1739 Francisco St,1269.0,1391241600.0,2014-02-01,1
1739 Francisco St,1269.0,1405839600.0,2014-07-20,1
1739 Francisco St,1370.0,1415606400.0,2014-11-10,1
1739 Francisco St,1269.0,1391241600.0,2014-02-01,1
1739 Francisco St,1400.0,1423382400.0,2015-02-08,1
1739 Francisco St,1370.0,1419580800.0,2014-12-26,1
1739 Francisco St,1530.0,1437030000.0,2015-07-16,1
1731 Delaware St,2436.0,1406876400.0,2014-08-01,2
2009 McGee Ave,1370.0,1393660800.0,2014-03-01,1
2009 McGee Ave,1320.0,1391241600.0,2014-02-01,1
2025 McGee Ave,1726.0,1391241600.0,2014-02-01,2
1701 Allston Way,1500.0,1422777600.0,2015-02-01,1
1701 Allston Way,1218.0,1412924400.0,2014-10-10,0
2311 McGee Ave,1776.0,1406876400.0,2014-08-01,1
2311 McGee Ave,1726.0,1404198000.0,2014-07-01,1
1945 Stuart St,2015.0,1411196400.0,2014-09-20,1
2012 Stuart St,2233.0,1417939200.0,2014-12-07,2
2902 Wheeler St,950.0,1443682800.0,2015-10-01,0
2906 Wheeler St,950.0,1443682800.0,2015-10-01,0
2921 Fulton St,3200.0,1425196800.0,2015-03-01,2
2235 Ashby Ave,2800.0,1438930800.0,2015-08-07,2
2235 Ashby Ave,2200.0,1420099200.0,2015-01-01,2
2235 Ashby Ave,3045.0,1404198000.0,2014-07-01,3
2243 Ashby Ave,2030.0,1409036400.0,2014-08-26,2
2616 Ashby Ave,4176.0,1440226800.0,2015-08-22,2
1315 Spruce St,1624.0,1413442800.0,2014-10-16,1
1315 Spruce St,1495.0,1443682800.0,2015-10-01,0
2113 Rose St,2100.0,1444892400.0,2015-10-15,1
1604 Josephine St,2436.0,1389513600.0,2014-01-12,3
1623 Grant St,1193.0,1410764400.0,2014-09-15,1
1627 Grant St,2100.0,1448956800.0,2015-12-01,1
1627 Grant St,1878.0,1398927600.0,2014-05-01,1
1727 Delaware St,2650.0,1435734000.0,2015-07-01,2
1727 Delaware St,2300.0,1437202800.0,2015-07-18,0
1710 Delaware St,1950.0,1435734000.0,2015-07-01,1
1709 University Ave,888.0,1398927600.0,2014-05-01,0
1709 University Ave,863.0,1392451200.0,2014-02-15,0
1709 University Ave,1167.0,1418457600.0,2014-12-13,0
1709 University Ave,964.0,1406617200.0,2014-07-29,0
1709 University Ave,1200.0,1421222400.0,2015-01-14,0
2120 McGee Ave,1675.0,1401606000.0,2014-06-01,2
2120 McGee Ave,950.0,1444028400.0,2015-10-05,1
1742 Blake St,2195.0,1426402800.0,2015-03-15,1
1742 Blake St,1995.0,1425970800.0,2015-03-10,1
1927 Stuart St,1523.0,1414479600.0,2014-10-28,1
2910 Wheeler St,2025.0,1417420800.0,2014-12-01,2
2910 Wheeler St,1720.0,1404284400.0,2014-07-02,2
2910 Wheeler St,2295.0,1436166000.0,2015-07-06,2
2910 Wheeler St,2195.0,1433746800.0,2015-06-08,2
1334 Walnut St,1850.0,1425196800.0,2015-03-01,1
1421 Milvia St,2315.0,1441350000.0,2015-09-04,0
1421 Milvia St,2160.0,1439881200.0,2015-08-18,0
1423 Milvia St,2315.0,1441350000.0,2015-09-04,0
1423 Milvia St,2160.0,1439881200.0,2015-08-18,0
1619 Grant St,1523.0,1406876400.0,2014-08-01,1
1625 Grant St,1193.0,1410764400.0,2014-09-15,1
1716 Francisco St,1979.0,1391241600.0,2014-02-01,2
2132 McGee Ave,2893.0,1390032000.0,2014-01-18,3
2208 McGee Ave,2329.0,1407049200.0,2014-08-03,2
2208 McGee Ave,2279.0,1406876400.0,2014-08-01,2
2208 McGee Ave,2395.0,1452585600.0,2016-01-12,2
2208 McGee Ave,2345.0,1433660400.0,2015-06-07,2
2208 McGee Ave,2431.0,1404975600.0,2014-07-10,2
1933 Stuart St,1847.0,1412146800.0,2014-10-01,2
2920 Wheeler St,1200.0,1420876800.0,2015-01-10,1
2923 Wheeler St,1950.0,1431241200.0,2015-05-10,1
2925 Wheeler St,1878.0,1414825200.0,2014-11-01,2
2925 Wheeler St,1450.0,1427785200.0,2015-03-31,1
2417 Webster St,2460.0,1451635200.0,2016-01-01,1
1371 Shattuck Ave,2600.0,1420099200.0,2015-01-01,2
1371 Shattuck Ave,1675.0,1402902000.0,2014-06-16,1
1371 Shattuck Ave,2850.0,1420099200.0,2015-01-01,2
1371 Shattuck Ave,2750.0,1433142000.0,2015-06-01,2
1406 Henry St,2837.0,1408950000.0,2014-08-25,1
1406 Henry St,1776.0,1389340800.0,2014-01-10,1
1422 Milvia St,2200.0,1439622000.0,2015-08-15,1
1435 Bonita Ave,2436.0,1409554800.0,2014-09-01,3
1435 Bonita Ave,1979.0,1408086000.0,2014-08-15,2
1435 Bonita Ave,2944.0,1404198000.0,2014-07-01,3
1737 Virginia St,2500.0,1441090800.0,2015-09-01,3
1737 Virginia St,1860.0,1446361200.0,2015-11-01,2
2134 McGee Ave,1995.0,1431673200.0,2015-05-15,2
2134 McGee Ave,1573.0,1402815600.0,2014-06-15,1
2134 McGee Ave,2000.0,1443682800.0,2015-10-01,2
2418 Roosevelt Ave,1200.0,1427871600.0,2015-04-01,1
1741 Parker St,1890.0,1426057200.0,2015-03-11,1
1741 Parker St,1827.0,1405407600.0,2014-07-15,1
1741 Parker St,2050.0,1427266800.0,2015-03-25,1
1816 Carleton St,1800.0,1421049600.0,2015-01-12,1
1816 Carleton St,1243.0,1404284400.0,2014-07-02,0
1815 Derby St,1925.0,1448438400.0,2015-11-25,1
1815 Derby St,1850.0,1454313600.0,2016-02-01,1
1815 Derby St,2100.0,1428649200.0,2015-04-10,1
1936 Stuart St,1370.0,1404198000.0,2014-07-01,1
1936 Stuart St,1370.0,1410418800.0,2014-09-11,1
1936 Stuart St,1400.0,1421308800.0,2015-01-15,1
2214 Ashby Ave,1950.0,1443682800.0,2015-10-01,1
2214 Ashby Ave,1800.0,1433142000.0,2015-06-01,1
2214 Ashby Ave,2700.0,1433142000.0,2015-06-01,2
3001 Deakin St,2600.0,1439708400.0,2015-08-16,2
3001 Deakin St,2030.0,1390291200.0,2014-01-21,2
3001 Deakin St,2600.0,1435647600.0,2015-06-30,2
1335 Shattuck Ave,1294.0,1404198000.0,2014-07-01,0
1335 Shattuck Ave,1075.0,1433142000.0,2015-06-01,0
1335 Shattuck Ave,1450.0,1430463600.0,2015-05-01,0
1335 Shattuck Ave,1350.0,1431932400.0,2015-05-18,0
1428 Bonita Ave,2182.0,1408518000.0,2014-08-20,1
1428 Bonita Ave,1624.0,1406876400.0,2014-08-01,0
1438 Bonita Ave,2250.0,1446361200.0,2015-11-01,2
1438 Bonita Ave,1776.0,1415433600.0,2014-11-08,2
1521 Josephine St,950.0,1422777600.0,2015-02-01,0
1706 Francisco St,2741.0,1391241600.0,2014-02-01,3
2215 Jefferson Ave,2500.0,1433746800.0,2015-06-08,2
2219 Jefferson Ave,2695.0,1432450800.0,2015-05-24,2
2219 Jefferson Ave,2295.0,1425196800.0,2015-03-01,2
1734 Blake St,1674.0,1406876400.0,2014-08-01,2
1734 Blake St,1674.0,1407654000.0,2014-08-10,2
1734 Blake St,1714.0,1406876400.0,2014-08-01,2
1734 Blake St,1674.0,1404198000.0,2014-07-01,2
1734 Blake St,1899.0,1438412400.0,2015-08-01,2
1734 Blake St,1850.0,1433142000.0,2015-06-01,2
1734 Blake St,1995.0,1451635200.0,2016-01-01,2
1734 Blake St,1899.0,1438412400.0,2015-08-01,2
1947 Oregon St,2400.0,1448956800.0,2015-12-01,1
1947 Oregon St,1929.0,1401433200.0,2014-05-30,1
1947 Oregon St,1929.0,1414825200.0,2014-11-01,2
2041 Oregon St,2538.0,1398927600.0,2014-05-01,2
2155 Ashby Ave,2639.0,1409554800.0,2014-09-01,2
2321 Webster St,2495.0,1433142000.0,2015-06-01,2
2321 Webster St,2025.0,1401606000.0,2014-06-01,2
2321 Webster St,2583.0,1401606000.0,2014-06-01,3
2321 Webster St,3720.0,1439622000.0,2015-08-15,2
2321 Webster St,2583.0,1401606000.0,2014-06-01,3
2409 Webster St,1475.0,1424592000.0,2015-02-22,0
2612 Webster St,1500.0,1423296000.0,2015-02-07,1
1333 Shattuck Ave,1294.0,1404198000.0,2014-07-01,0
1333 Shattuck Ave,1075.0,1433142000.0,2015-06-01,0
1333 Shattuck Ave,1450.0,1430463600.0,2015-05-01,0
1333 Shattuck Ave,1350.0,1431932400.0,2015-05-18,0
1337 Shattuck Ave,1294.0,1404198000.0,2014-07-01,0
1337 Shattuck Ave,1075.0,1433142000.0,2015-06-01,0
1337 Shattuck Ave,1450.0,1430463600.0,2015-05-01,0
1337 Shattuck Ave,1350.0,1431932400.0,2015-05-18,0
1338 Shattuck Ave,1822.0,1417420800.0,2014-12-01,1
1338 Shattuck Ave,1726.0,1401606000.0,2014-06-01,0
1338 Shattuck Ave,2005.0,1409900400.0,2014-09-05,1
1604 Grant St,2431.0,1402815600.0,2014-06-15,2
1604 Grant St,2253.0,1412146800.0,2014-10-01,2
1713 Dwight Way,2695.0,1451635200.0,2016-01-01,2
1713 Dwight Way,1929.0,1401606000.0,2014-06-01,2
1717 Blake St,2436.0,1414825200.0,2014-11-01,3
1717 Blake St,2005.0,1399705200.0,2014-05-10,2
1717 Blake St,2800.0,1426057200.0,2015-03-11,3
1736 Parker St,1800.0,1437289200.0,2015-07-19,2
2917 Shattuck Ave,1750.0,1441090800.0,2015-09-01,3
2927 Lorina St,2431.0,1413615600.0,2014-10-18,1
2212 Ashby Ave,1950.0,1443682800.0,2015-10-01,1
2212 Ashby Ave,1800.0,1433142000.0,2015-06-01,1
2212 Ashby Ave,2700.0,1433142000.0,2015-06-01,2
2317 Webster St,1497.0,1400050800.0,2014-05-14,1
2317 Webster St,1421.0,1397890800.0,2014-04-19,1
1329 Henry St,1979.0,1412146800.0,2014-10-01,2
1329 Henry St,1979.0,1396335600.0,2014-04-01,2
1329 Henry St,2200.0,1433142000.0,2015-06-01,2
1329 Henry St,1979.0,1409554800.0,2014-09-01,2
1329 Henry St,2436.0,1393660800.0,2014-03-01,3
1742 Cedar St,1675.0,1405321200.0,2014-07-14,1
1742 Cedar St,1472.0,1405407600.0,2014-07-15,0
1739 Lincoln St,2695.0,1435647600.0,2015-06-30,3
1739 Lincoln St,1700.0,1441090800.0,2015-09-01,1
1638 Hearst Ave,1900.0,1429081200.0,2015-04-15,2
1638 Hearst Ave,1827.0,1399446000.0,2014-05-07,2
1638 Hearst Ave,1923.0,1405062000.0,2014-07-11,2
1638 Hearst Ave,1900.0,1432796400.0,2015-05-28,2
1638 Hearst Ave,2400.0,1442818800.0,2015-09-21,2
1638 Hearst Ave,1929.0,1417420800.0,2014-12-01,2
1631 Bancroft Way,1400.0,1436684400.0,2015-07-12,1
1709 Dwight Way,3200.0,1439794800.0,2015-08-17,2
1709 Dwight Way,3080.0,1434351600.0,2015-06-15,2
1709 Dwight Way,4200.0,1435734000.0,2015-07-01,3
1708 Dwight Way,1416.0,1406876400.0,2014-08-01,1
1708 Dwight Way,1218.0,1390204800.0,2014-01-20,1
1708 Dwight Way,1600.0,1426316400.0,2015-03-14,1
1712 Dwight Way,1320.0,1397545200.0,2014-04-15,1
1712 Dwight Way,1320.0,1391241600.0,2014-02-01,1
1712 Dwight Way,1320.0,1388908800.0,2014-01-05,1
1728 Parker St,3500.0,1447833600.0,2015-11-18,2
2926 Lorina St,2875.0,1406876400.0,2014-08-01,2
3007 Fulton St,2000.0,1441090800.0,2015-09-01,0
3012 Deakin St,1923.0,1397113200.0,2014-04-10,1
3012 Deakin St,1776.0,1391846400.0,2014-02-08,1
1322 Shattuck Ave,2132.0,1401260400.0,2014-05-28,2
1322 Shattuck Ave,1472.0,1412492400.0,2014-10-05,0
1322 Shattuck Ave,2538.0,1406876400.0,2014-08-01,2
1322 Shattuck Ave,2538.0,1407308400.0,2014-08-06,2
1322 Shattuck Ave,3045.0,1407049200.0,2014-08-03,2
1322 Shattuck Ave,2695.0,1452326400.0,2016-01-09,2
1322 Shattuck Ave,3045.0,1407308400.0,2014-08-06,3
1322 Shattuck Ave,3000.0,1451635200.0,2016-01-01,3
2315 Jefferson Ave,2030.0,1409554800.0,2014-09-01,2
2315 Jefferson Ave,1929.0,1405753200.0,2014-07-19,2
2315 Jefferson Ave,2300.0,1425196800.0,2015-03-01,2
1914 Stuart St,3100.0,1433142000.0,2015-06-01,3
3017 Fulton St,1900.0,1443682800.0,2015-10-01,1
3018 Deakin St,2466.0,1406876400.0,2014-08-01,3
3008 Dana St,2182.0,1404975600.0,2014-07-10,2
1318 Shattuck Ave,2132.0,1405407600.0,2014-07-15,1
1323 Henry St,2500.0,1438412400.0,2015-08-01,2
1632 University Ave,1370.0,1411196400.0,2014-09-20,0
1632 University Ave,1314.0,1413097200.0,2014-10-12,0
1632 University Ave,1213.0,1393660800.0,2014-03-01,0
1632 University Ave,1325.0,1423987200.0,2015-02-15,0
1632 University Ave,1595.0,1447401600.0,2015-11-13,0
1632 University Ave,1396.0,1415347200.0,2014-11-07,0
1632 University Ave,1695.0,1448092800.0,2015-11-21,0
1632 University Ave,1650.0,1433314800.0,2015-06-03,0
1632 University Ave,2495.0,1433833200.0,2015-06-09,2
1632 University Ave,1725.0,1439794800.0,2015-08-17,0
1617 Addison St,3100.0,1439622000.0,2015-08-15,3
1617 Addison St,1675.0,1412146800.0,2014-10-01,0
1824 Ward St,2500.0,1393660800.0,2014-03-01,2
1824 Ward St,1650.0,1423987200.0,2015-02-15,1
2111 Ashby Ave,1000.0,1441090800.0,2015-09-01,0
2111 Ashby Ave,990.0,1401606000.0,2014-06-01,0
2111 Ashby Ave,1100.0,1433142000.0,2015-06-01,0
2130 Ashby Ave,1421.0,1397286000.0,2014-04-12,1
3024 Deakin St,1675.0,1409900400.0,2014-09-05,1
3024 Deakin St,1015.0,1391241600.0,2014-02-01,1
2302 Webster St,1900.0,1435734000.0,2015-07-01,1
3040 Telegraph Ave,1850.0,1439535600.0,2015-08-14,0
3040 Telegraph Ave,832.0,1409554800.0,2014-09-01,0
3040 Telegraph Ave,1850.0,1451635200.0,2016-01-01,0
3021 Dana St,903.0,1402815600.0,2014-06-15,0
3019 Bateman St,2150.0,1437548400.0,2015-07-22,1
2704 Webster St,2639.0,1391241600.0,2014-02-01,2
1315 Henry St,3000.0,1422777600.0,2015-02-01,1
1315 Henry St,1000.0,1408086000.0,2014-08-15,0
1509 Grant St,2275.0,1435734000.0,2015-07-01,2
1522 Grant St,2100.0,1427871600.0,2015-04-01,1
1609 Addison St,2290.0,1437202800.0,2015-07-18,2
1609 Addison St,2228.0,1414825200.0,2014-11-01,2
1609 Addison St,2431.0,1415433600.0,2014-11-08,2
1609 Addison St,2380.0,1443682800.0,2015-10-01,2
2428 McGee Ave,1175.0,1424246400.0,2015-02-18,1
1711 Parker St,2842.0,1419667200.0,2014-12-27,1
1719 Carleton St,1218.0,1404198000.0,2014-07-01,0
2912 Newbury St,1314.0,1403852400.0,2014-06-27,0
2912 Newbury St,1295.0,1446883200.0,2015-11-07,0
2912 Newbury St,3950.0,1438412400.0,2015-08-01,3
2912 Newbury St,1395.0,1432969200.0,2015-05-30,0
2110 Ashby Ave,995.0,1390982400.0,2014-01-29,1
2110 Ashby Ave,893.0,1389254400.0,2014-01-09,1
3018 Fulton St,1472.0,1402124400.0,2014-06-07,2
3028 Colby St,2550.0,1438412400.0,2015-08-01,2
3028 Colby St,1900.0,1438412400.0,2015-08-01,2
3019 Hillegass Ave,1650.0,1409986800.0,2014-09-06,1
3019 Hillegass Ave,1500.0,1399186800.0,2014-05-04,1
3001 College Ave,2619.0,1395039600.0,2014-03-17,2
3001 College Ave,2517.0,1400137200.0,2014-05-15,2
3001 College Ave,3000.0,1439622000.0,2015-08-15,2
3001 College Ave,2619.0,1402038000.0,2014-06-06,2
