,address,bathrooms,bedrooms,latitude,longitude,sqft,price per room,distance,latitude,longitude,avg_rating,#cafes,#pubs
1918,2555 Virginia Street,1,1,37.87779,-122.260088,580,1880,0.394,37.87687975,-122.2649163,4.1,6,0
1919,1644 Oxford St,1,1,37.877817,-122.267235,640,2100,0.579,37.87695926,-122.2649163,4.1,6,0
1920,Oxford at Virginia,0,1,37.877868,-122.266921,0,2100,0.569,37.87683216,-122.2651678,4.1,5,0
1921,1619 Walnut St,0,0,37.877888,-122.267573,0,1294,0.596,37.87695926,-122.2649163,4.1,6,0
1922,1644 Oxford St,0,0,37.877924,-122.26711,0,2444,0.579,37.87695926,-122.2645354,4.15,6,0
1923,Virginia St. at Le Roy Ave.,0,3,37.877925,-122.25928,0,1233,0.402,37.87667261,-122.2707251,4.025,3,0
1924,Cedar at Martin Luther King,0,2,37.877936,-122.273283,0,1650,0.856,37.8769114,-122.2954585,4.025,5,1
1925,1135 Page St,0,0,37.877937,-122.293755,0,2493,1.917,37.87628618,-122.2647218,4.15,7,0
1926,1671 Arch St,0,0,37.87794,-122.264007,0,1973,0.473,37.87605305,-122.2646262,4.15,7,0
1927,2477 Virginia St,0,0,37.877959,-122.261356,0,2191,0.417,37.87695926,-122.2647996,4.15,6,0
1928,2505 Virginia St,0,0,37.877977,-122.260463,0,2594,0.409,37.87683216,-122.2685112,4.025,3,0
1929,2020 Cedar St,0,0,37.878004,-122.270276,0,2511,0.717,37.87667261,-122.2705164,4,3,0
1930,milvia st at cedar st,1,1,37.878025,-122.27178,650,2695,0.787,37.87683216,-122.2651678,4.1,5,0
1931,1612 Walnut St,0,0,37.878037,-122.26827,0,2990,0.632,37.87683216,-122.2683853,4.025,3,0
1932,2030 Cedar St,0,0,37.878046,-122.269966,0,1237,0.705,37.87695926,-122.2649163,4.1,6,0
1933,1634 Oxford St,0,0,37.878063,-122.267121,0,2514,0.586,37.87605305,-122.2646262,4.15,7,0
1934,Virginia at Euclid,1,1,37.878071,-122.260709,408,1250,0.417,37.87719239,-122.2647528,4.15,6,0
1935,2380 Hilgard Ave,0,0,37.878078,-122.263158,0,1320,0.459,37.87403249,-122.2616044,4.075,6,0
1936,2704 Virginia St,1,1,37.878088,-122.256396,432,2100,0.446,37.87605305,-122.2646262,4.15,7,0
1937,1685 Euclid Ave,0,0,37.878108,-122.2605,0,1875,0.418,37.87695926,-122.2647528,4.15,6,0
1938,2517 Virginia St,0,0,37.878115,-122.260133,0,1827,0.416,37.87818206,-122.2647528,4.15,6,0
1939,2340 Hilgard Ave,0,0,37.87812,-122.26372,0,3350,0.475,37.87403249,-122.2616044,4.075,6,0
1940,2704 Virginia,1,3,37.878122,-122.256374,625,1000,0.448,37.8767673,-122.2890798,4.05,2,2
1941,Rose at Acton,0,2,37.878125,-122.28538,0,1375,1.476,37.87403249,-122.2616044,4.075,6,0
1942,2704 Virginia St,0,0,37.878138,-122.256404,0,3177,0.449,37.8744011,-122.2636681,4.125,6,0
1943,virginia at le roy,1,1,37.878173,-122.258542,750,3250,0.422,37.87695926,-122.2647469,4.15,6,0
1944,2555 Virginia St,0,0,37.878175,-122.259703,0,1861,0.419,37.8744011,-122.2618309,4.1,6,0
1945,2663 Virginia St,0,0,37.8782,-122.257641,0,2182,0.432,37.87719239,-122.2647528,4.15,6,0
1946,2422 Hilgard Ave,0,0,37.878212,-122.262375,0,2000,0.45,37.87687975,-122.265033,4.1,5,0
1947,1607 Walnut St,0,0,37.878218,-122.267616,0,1726,0.613,37.87628618,-122.2647218,4.15,7,0
1948,2444 Hilgard Ave,0,0,37.878244,-122.261856,0,2193,0.443,37.87605305,-122.2646262,4.15,7,0
1949,1675 Euclid Ave,0,0,37.878254,-122.260468,0,1384,0.428,37.87628618,-122.2647218,4.15,7,0
1950,2456 Hilgard Ave,0,0,37.878267,-122.261684,0,1507,0.442,37.87719239,-122.2647528,4.15,6,0
1951,2420 Hilgard Ave,0,0,37.878327,-122.262419,0,2000,0.458,37.87818206,-122.2647528,4.15,6,0
1952,2427 Hilgard Ave,1,1,37.878331,-122.262923,850,2550,0.469,37.87667261,-122.2747826,4.05,3,0
1953,1522 Grant St,0,0,37.878399,-122.276364,0,2100,1.021,37.87818206,-122.2647996,4.125,6,0
1954,1856 Spruce St,0,1,37.8784,-122.2655,0,2595,0.545,37.87683216,-122.2651678,4.1,5,0
1955,Walnut at Cedar,0,2,37.878425,-122.26828,0,1647,0.65,37.87818206,-122.2647528,4.15,6,0
1956,2427 Hilgard Ave,0,1,37.878444,-122.262533,0,1995,0.468,37.8746916,-122.2618309,4.075,6,0
1957,2669 Virginia St,0,0,37.878447,-122.257619,0,2182,0.449,37.87628618,-122.2647218,4.15,7,0
1958,2466 Hilgard Ave,0,0,37.878464,-122.261547,0,1498,0.453,37.8744011,-122.2618309,4.1,6,0
1959,2705 Virginia St,0,0,37.878495,-122.256631,0,2538,0.467,37.87683216,-122.2686532,4.025,3,0
1960,1588 Henry St,0,0,37.8785,-122.27056,0,2894,0.75,37.87818206,-122.2647528,4.15,6,0
1961,2339 Hilgard Ave,0,0,37.878508,-122.26381,0,995,0.501,37.87667261,-122.2747826,4.05,3,0
1962,1518 Grant St,0,0,37.878511,-122.276392,0,1800,1.025,37.87719239,-122.2647528,4.15,6,0
1963,2522 Hilgard Ave,0,0,37.878518,-122.260514,0,2900,0.446,37.87818206,-122.2647528,4.15,6,0
1964,2355 Hilgard Ave,0,0,37.87853,-122.263638,0,2332,0.498,37.87683216,-122.2651678,4.05,4,0
1965,Cedar St. at Shattuck Ave.,0,8,37.878532,-122.268705,0,1312,0.672,37.8769114,-122.2947622,4.05,5,1
1966,1411 Kains Ave,0,0,37.878542,-122.293941,0,2300,1.936,37.87818206,-122.2647528,4.15,6,0
1967,1640 Scenic Ave,0,0,37.878549,-122.263105,0,3880,0.487,37.87719239,-122.2649163,4.1,6,0
1968,oxford at cedar,1,1,37.878625,-122.26728,650,2150,0.62,37.87683216,-122.2651678,4.05,4,0
1969,2109 Cedar St,0,0,37.878695,-122.268545,0,2200,0.673,37.88023244,-122.1801983,3.7,2,0
1970,0 0,1,2,37.8787,-122.1728,1000,1497,4.76,37.87818206,-122.2649163,4.1,6,0
1971,1615 Arch St,1,2,37.878701,-122.264952,900,1650,0.545,37.87818206,-122.2647528,4.15,6,0
1972,2427 Hilgard Ave,0,0,37.878702,-122.262307,0,1951,0.481,37.87683216,-122.2651678,4.05,4,0
1973,WALNUT at CEDAR,0,3,37.878715,-122.268283,0,1225,0.663,37.87818206,-122.2647528,4.15,6,0
1974,2435 Hilgard Ave,0,0,37.878723,-122.262134,0,3559,0.479,37.87683216,-122.2687192,4.025,3,0
1975,1538 Henry St,0,0,37.878727,-122.270692,0,2356,0.765,37.87667261,-122.2747826,4.05,3,0
1976,1521 Josephine St,0,0,37.878728,-122.274592,0,950,0.945,37.87683216,-122.2651678,4.05,4,0
1977,1550 Walnut St,0,0,37.878731,-122.268286,0,3531,0.664,37.8770829,-122.2890798,4.025,2,2
1978,1317 Hopkins St,0,0,37.878737,-122.288022,0,3200,1.627,37.8768199,-122.2915052,4.025,4,2
1979,1420 Neilson St,0,0,37.878738,-122.290398,0,1975,1.752,37.87818206,-122.2647996,4.125,6,0
1980,2259 Cedar Street,1,1,37.878758,-122.26598,850,2950,0.581,37.87818206,-122.2647528,4.15,6,0
1981,2455 Hilgard Ave,0,0,37.878766,-122.261792,0,3096,0.477,37.87818206,-122.2647528,4.15,6,0
1982,1640 Euclid Ave,0,0,37.878792,-122.261089,0,1744,0.47,37.87719239,-122.2649163,4.1,6,0
1983,1555 Oxford St,0,0,37.878793,-122.266762,0,3423,0.61,37.87667261,-122.2747826,4.05,3,0
1984,1518 Bonita Ave,0,0,37.878837,-122.272993,0,4498,0.873,37.87695926,-122.2649163,4.1,6,0
1985,2135 Cedar St,0,0,37.878854,-122.267488,0,3978,0.639,37.87719239,-122.2649163,4.1,6,0
1986,2143 Cedar St,0,0,37.878873,-122.26735,0,1254,0.635,37.87683216,-122.2687292,4.025,3,0
1987,1530 Henry St,0,0,37.878888,-122.270712,0,2899,0.772,37.87679841,-122.269806,4.05,3,0
1988,1531 Milvia St,0,0,37.878898,-122.271182,0,1738,0.793,37.87818206,-122.2649163,4.1,6,0
1989,arch at virginia,0,1,37.878925,-122.26498,0,2750,0.559,37.87667261,-122.2705164,4.025,3,0
1990,1552 Milvia St,0,0,37.878961,-122.271734,0,2200,0.82,37.8744011,-122.2618309,4.1,6,0
1991,1631 La Vereda Rd,0,0,37.879015,-122.256129,0,964,0.51,37.87667261,-122.2747826,4.025,3,0
1992,1509 Grant St,0,0,37.879024,-122.275768,0,2275,1.011,37.87667261,-122.2747826,4.05,3,0
1993,1510 Bonita Ave,0,0,37.879056,-122.27302,0,1683,0.882,37.87749756,-122.2649163,4.075,5,0
1994,1541 Oxford St,0,2,37.879071,-122.266653,0,1250,0.62,37.87818206,-122.2649163,4.1,6,0
1995,1569 Spruce St,0,0,37.879077,-122.265503,0,2278,0.583,37.87687975,-122.2651678,4.05,4,0
1996,1532 Walnut St,0,0,37.879086,-122.268375,0,1570,0.685,37.8767673,-122.2890798,4.05,2,2
1997,1360 Hopkins St,0,0,37.879105,-122.286249,0,1690,1.542,37.87683216,-122.2683853,4.05,3,0
1998,1531 Shattuck Ave,0,0,37.879121,-122.268809,0,1814,0.703,37.87749756,-122.2649163,4.075,5,0
1999,1541 Oxford St.,1,2,37.879139,-122.266695,850,1350,0.626,37.87848361,-122.2647996,4.15,5,0
2000,2301 Cedar St,0,0,37.879155,-122.264387,0,2284,0.556,37.87667261,-122.2705164,4.025,3,0
2001,1540 Milvia St,0,0,37.879156,-122.271944,0,2500,0.838,37.87818206,-122.2649163,4.1,6,0
2002,2267 Cedar St,0,0,37.87916,-122.26528,0,1900,0.581,37.87687975,-122.2651678,4.05,4,0
2003,1528 Walnut St,0,0,37.879194,-122.268387,0,1450,0.69,37.87818206,-122.2649163,4.1,6,0
2004,1543 Spruce St,0,0,37.879242,-122.265519,0,1740,0.593,37.87749756,-122.2649163,4.075,5,0
2005,1541 Oxford St,0,0,37.879277,-122.26659,0,2683,0.629,37.87818206,-122.2649163,4.1,6,0
2006,1538 Arch St,0,0,37.879284,-122.264983,0,1015,0.58,37.87667261,-122.2705164,4.025,3,0
2007,1524 Milvia St,0,0,37.87932,-122.271955,0,2145,0.845,37.87719239,-122.2649163,4.1,6,0
2008,1528 Oxford St,0,0,37.879321,-122.267273,0,2233,0.655,37.87683216,-122.2687357,4.025,3,0
2009,1538 Henry St.,0,1,37.879327,-122.270725,0,1875,0.792,37.87687975,-122.2651678,4.05,4,0
2010,1526 Walnut St,0,0,37.879337,-122.268397,0,2000,0.698,37.87633656,-122.2747826,4.05,3,0
2011,1735 Vine St,0,0,37.879341,-122.277735,0,2630,1.116,37.87719239,-122.2649163,4.1,6,0
2012,1555 Oxford,0,3,37.879433,-122.267325,0,1298,0.663,37.87679841,-122.2705164,4,2,0
2013,1513 Milvia St,0,0,37.879444,-122.271368,0,2030,0.824,37.87695926,-122.2649163,4.125,5,0
2014,Walnut at Vine,1,1,37.87946,-122.268219,450,1700,0.697,37.87679841,-122.2747826,4.025,2,0
2015,1930 Vine St,0,0,37.879467,-122.272431,0,3290,0.872,37.87633656,-122.2747826,4.05,3,0
2016,1730 Buena Ave,0,0,37.879472,-122.27805,0,1600,1.136,37.87606501,-122.2761144,4.075,3,1
2017,1421 McGee Ave,0,0,37.879477,-122.279341,0,1421,1.199,37.87683216,-122.2687132,4.025,3,0
2018,1516 Henry St,0,0,37.87948,-122.27068,0,2324,0.796,37.87719239,-122.2649163,4.1,6,0
2019,1522 Oxford St,0,0,37.879484,-122.267293,0,3600,0.665,37.87679841,-122.2747826,4.025,2,0
2020,1523 Milvia Street,1,2,37.879498,-122.271858,900,1650,0.848,37.88055144,-122.2890798,4.05,2,3
2021,1380 Hopkins St,0,0,37.879503,-122.285525,0,1720,1.513,37.87848361,-122.2647996,4.15,5,0
2022,Arch Street at Cedar Street,1,1,37.879528,-122.264464,660,2400,0.58,37.87633656,-122.2747826,4.05,3,0
2023,1738 Buena Ave,0,0,37.879536,-122.277906,0,1600,1.131,37.87633656,-122.2747826,4.05,3,0
2024,1740 Buena Ave,0,0,37.879598,-122.277774,0,1600,1.126,37.87848361,-122.2647996,4.15,5,0
2025,2471 Cedar St,0,0,37.879612,-122.261723,0,4568,0.532,37.87719239,-122.2649163,4.1,6,0
2026,1514 Oxford St,0,0,37.87963,-122.2673,0,2037,0.673,37.87695926,-122.2649163,4.125,5,0
2027,1514 Walnut St,0,0,37.879693,-122.268446,0,2645,0.717,37.87719239,-122.2649163,4.1,6,0
2028,Oxford at Vine/Cedar,0,1,37.879697,-122.267339,0,2200,0.678,37.87818206,-122.2649163,4.125,5,0
2029,1525 Spruce St,0,0,37.879714,-122.265496,0,1897,0.62,37.87719239,-122.2649163,4.1,6,0
2030,1519 Walnut St,0,0,37.879716,-122.267791,0,2500,0.695,37.87849296,-122.2649163,4.1,5,0
2031,1526 Arch St,0,0,37.879754,-122.2649,0,1941,0.605,37.87695926,-122.2649163,4.125,5,0
2032,1512 Walnut St,0,0,37.879796,-122.268463,0,2954,0.723,37.87719239,-122.2649163,4.1,6,0
2033,1517 Walnut St,0,0,37.879817,-122.267799,0,2867,0.7,37.87683216,-122.2684957,4.025,3,0
2034,2024 Vine St,0,0,37.879898,-122.270245,0,2850,0.797,37.87818206,-122.2649163,4.1,6,0
2035,Spruce St at Cedar,2,3,37.879968,-122.266159,2036,1700,0.654,37.87667261,-122.2747826,4.025,3,0
2036,1430 Josephine St,0,0,37.880056,-122.275429,0,1979,1.03,37.87683216,-122.2688102,4.025,3,0
2037,2021 Vine St,0,0,37.880191,-122.270874,0,1700,0.836,37.87749756,-122.2649163,4.05,5,0
2038,2160 Vine St,0,0,37.880228,-122.267261,0,1200,0.704,37.87667261,-122.2747826,4.025,3,0
2039,1438 Bonita Ave,0,0,37.880231,-122.273157,0,2013,0.935,37.8808978,-122.2964468,4.05,5,1
2040,1313 San Pablo Ave,0,0,37.880245,-122.295553,0,2195,2.051,37.87818206,-122.2649163,4.1,6,0
2041,1503 Oxford St,0,0,37.880258,-122.266762,0,3050,0.689,37.87687975,-122.2740722,4.05,3,0
2042,1442 Henry St,0,0,37.880356,-122.270889,0,1929,0.845,37.87683216,-122.2683962,4.025,3,0
2043,2037 Vine St,0,0,37.88038,-122.270046,0,2436,0.812,37.87749756,-122.2649163,4.05,5,0
2044,1503 Oxford St.,0,2,37.880388,-122.267378,0,1425,0.716,37.87679841,-122.2747826,4.025,2,0
2045,1428 Bonita Ave,0,0,37.880395,-122.273179,0,1903,0.943,37.87679841,-122.2747826,4.025,2,0
2046,1435 Bonita Ave,0,0,37.8804,-122.272497,0,2334,0.913,37.87850249,-122.2647996,4.125,5,0
2047,1507 Arch St,0,0,37.880429,-122.264446,0,2893,0.635,37.88092393,-122.2964468,4.025,6,1
2048,San Pablo Ave at Gilman Street,1,1,37.880525,-122.29618,400,1450,2.089,37.87719239,-122.2649163,4.1,6,0
2049,1444 Walnut St,0,0,37.880558,-122.268342,0,2611,0.758,37.8808106,-122.2831649,4.125,1,3
2050,1330 Sacramento St,0,0,37.880567,-122.283501,0,1610,1.438,37.8813738,-122.2895254,4.1,3,3
2051,Peralta at Gilman,3,4,37.880825,-122.28788,2200,1237,1.665,37.8808106,-122.2827505,4.125,0,2
2052,1325 Sacramento St,0,0,37.880849,-122.283023,0,2125,1.422,37.87679841,-122.2747826,4.025,2,0
2053,1422 Milvia St,0,0,37.880892,-122.272091,0,2200,0.918,37.87679841,-122.2747826,4.025,2,0
2054,1423 Milvia St,0,0,37.880922,-122.271619,0,2238,0.9,37.87683216,-122.2740722,4.05,3,0
2055,1421 Milvia St,0,0,37.880963,-122.271425,0,2238,0.895,37.87818206,-122.2649163,4.1,5,0
2056,1433 Spruce St,0,0,37.881105,-122.265655,0,2095,0.707,37.88158435,-122.2747826,4.05,3,0
2057,grant at mckinley,0,2,37.881125,-122.27678,0,1447,1.132,37.87679841,-122.2747826,4,3,0
2058,1824 Rose St,0,0,37.881191,-122.274944,0,1094,1.053,37.8808106,-122.2831649,4.175,0,2
2059,1497 Hopkins St,0,0,37.881212,-122.283474,0,1824,1.455,37.8813406,-122.2787359,4.1,1,0
2060,1338 Carlotta Ave,0,0,37.881215,-122.279514,0,3149,1.263,37.87849296,-122.2647996,4.125,4,0
2061,1436 Arch St,0,0,37.881231,-122.265261,0,2650,0.705,37.87667261,-122.2747826,4.025,3,0
2062,rose and josephine street,0,1,37.881239,-122.275236,0,1850,1.068,37.87691856,-122.2740722,4.025,4,0
2063,1406 Henry St,0,0,37.881309,-122.271231,0,2307,0.904,37.8746071,-122.2456577,3.85,8,0
2064,grizzly peak blvd at grizzly terrace,1,2,37.881325,-122.230979,1400,2125,1.682,37.87818206,-122.2649163,4.1,5,0
2065,1429 Spruce St,0,0,37.881365,-122.265745,0,2150,0.725,37.88158435,-122.2747826,4.05,3,0
2066,1801 Rose St,0,0,37.881368,-122.276183,0,1726,1.115,37.87749756,-122.2649163,4.075,4,0
2067,1423 Walnut St,0,0,37.881388,-122.267983,0,3000,0.792,37.87849296,-122.2647996,4.125,4,0
2068,1432 Arch St,0,0,37.881408,-122.265223,0,1579,0.715,37.87818206,-122.2649163,4.1,5,0
2069,1426 Spruce St,0,0,37.881412,-122.266367,0,1708,0.744,37.87679841,-122.2747826,4,3,0
2070,Martin Luther King Jr. Way at Rose Street,1,1,37.881425,-122.27448,400,1650,1.042,37.87818206,-122.2649163,4.1,5,0
2071,1423 Oxford St,0,0,37.881465,-122.266842,0,1472,0.761,37.87749756,-122.2649163,4.075,4,0
2072,1421 Walnut St,0,0,37.881525,-122.267997,0,2860,0.8,37.8813406,-122.282977,4.175,0,2
2073,1545 Hopkins St,0,0,37.881568,-122.282751,0,1700,1.43,37.8832525,-122.2915052,4.075,4,2
2074,1301 Gilman St,0,0,37.881583,-122.289657,0,1243,1.775,37.882189,-122.2891619,4.15,2,3
2075,1350 Acton St,0,0,37.881615,-122.285521,0,2233,1.568,37.88244745,-122.2825659,4.175,0,2
2076,1547 Hopkins St,0,0,37.881618,-122.282544,0,2005,1.422,37.87818206,-122.2649163,4.1,5,0
2077,1418 Spruce St,0,0,37.881721,-122.266406,0,2600,0.764,37.87691856,-122.2740722,4.025,4,0
2078,Rose St. at Henry St.,0,3,37.881725,-122.27118,0,1233,0.922,37.88171015,-122.2747826,4.025,3,0
2079,0 0,0,4,37.881757,-122.275171,0,1125,1.086,37.88297643,-122.2964468,4,6,1
2080,1213 San Pablo Ave,0,0,37.88185,-122.29589,0,1364,2.101,37.87858679,-122.2647996,4.125,4,0
2081,1421 Arch St,0,0,37.88196,-122.264638,0,2400,0.736,37.878569,-122.2647996,4.125,4,0
2082,Arch at Vine,0,2,37.881984,-122.264957,1560,2197,0.744,37.88243045,-122.2876686,4.125,0,2
2083,1302 Albina Ave,0,0,37.881994,-122.284073,0,3300,1.508,37.88503196,-122.2787359,4.175,0,0
2084,1612 Hopkins St,0,0,37.882054,-122.280881,0,675,1.357,37.88243045,-122.2876686,4.1,0,2
2085,1300 Albina Ave,0,0,37.882112,-122.284033,0,2228,1.51,37.884716,-122.2876686,4.15,0,1
2086,1304 Albina Ave,0,0,37.882138,-122.284296,0,3000,1.523,37.88337605,-122.2895254,4.075,2,2
2087,1205 Peralta Ave,0,0,37.882147,-122.286917,0,2300,1.653,37.8825016,-122.2747826,4.05,3,0
2088,1320 Josephine St,0,0,37.88215,-122.275673,0,1600,1.125,37.8825016,-122.2747826,4.05,3,0
2089,1325 Josephine St,0,0,37.88219,-122.27525,0,1393,1.108,37.8832075,-122.2915052,4.1,7,1
2090,1229 Evelyn Ave,0,0,37.882216,-122.291525,0,1852,1.886,37.8825016,-122.2747826,4.05,3,0
2091,1323 Josephine St,0,0,37.882231,-122.275004,0,1393,1.099,37.8783896,-122.2649859,4.075,5,0
2092,1405 Spruce St,0,0,37.882247,-122.265858,0,2460,0.782,37.8830031,-122.2954585,4.025,6,1
2093,1112 Harrison St,0,0,37.882269,-122.295585,0,2000,2.095,37.87872065,-122.2647996,4.05,4,0
2094,1401 Hawthorne Terrace,0,0,37.882306,-122.261862,0,1150,0.716,37.8777576,-122.2649859,4.05,5,0
2095,2113 Rose St,0,0,37.882352,-122.268942,0,2100,0.876,37.8777696,-122.2649859,4.05,5,0
2096,2117 Rose St,0,0,37.882376,-122.26878,0,2585,0.872,37.87877065,-122.2647996,4.05,4,0
2097,1403 Hawthorne Terrace,0,0,37.882406,-122.261896,0,1150,0.723,37.88503196,-122.2791223,4.175,0,1
2098,1619 Hopkins St,0,0,37.882431,-122.281057,0,1940,1.378,37.8850901,-122.2825659,4.175,0,1
2099,0 0,0,1,37.882441,-122.282424,0,2395,1.443,37.87750693,-122.2708547,4.05,5,0
2100,1338 Shattuck Ave,0,0,37.882461,-122.269968,0,1819,0.916,37.8832985,-122.2895254,4.075,4,2
2101,1212 Neilson St,0,0,37.882466,-122.288938,0,1742,1.762,37.8778151,-122.2649859,4.05,5,0
2102,2131 Rose St,0,0,37.882467,-122.2681,0,1437,0.856,37.8825016,-122.2747826,4.05,3,0
2103,1316 Bonita Ave,0,0,37.882468,-122.273407,0,2900,1.045,37.8831861,-122.2747826,4.075,3,0
2104,1312 Josephine St,0,0,37.88249,-122.275715,0,2325,1.141,37.87889795,-122.2648692,4.075,4,0
2105,1405 Spring Way,0,1,37.882534,-122.263745,0,1995,0.756,37.8778591,-122.2707199,4.025,4,0
2106,1371 Shattuck Ave,0,0,37.882555,-122.269287,0,2204,0.899,37.8818303,-122.2747826,4,3,0
2107,1327 Milvia St,0,0,37.882565,-122.2716,0,1767,0.98,37.87756243,-122.2708547,4.05,5,0
2108,1329 Henry St,0,0,37.882572,-122.270445,0,2235,0.939,37.8778971,-122.2649859,4.05,5,0
2109,1334 Walnut St,0,0,37.882631,-122.26881,0,1850,0.888,37.88503196,-122.2787359,4.175,0,0
2110,1667 Hopkins Street,0,2,37.882677,-122.280176,0,1550,1.346,37.8779271,-122.2707199,4.025,4,0
2111,1337 Shattuck Ave,0,0,37.882691,-122.269452,0,1292,0.911,37.8779411,-122.2708547,4,5,0
2112,1335 Shattuck Ave,0,0,37.882719,-122.269293,0,1292,0.908,37.8779426,-122.2708547,4,5,0
2113,1333 Shattuck Ave,0,0,37.882722,-122.269418,0,1292,0.912,37.88503196,-122.2787359,4.175,0,0
2114,1299 Carlotta Ave,0,0,37.882736,-122.280345,0,2850,1.356,37.8830031,-122.2954585,4.025,6,1
2115,1192 Kains Ave,0,0,37.882749,-122.29583,0,1117,2.119,37.8824093,-122.2708547,4.025,4,0
2116,1323 Henry St,0,0,37.882823,-122.270479,0,2500,0.953,37.8832343,-122.289865,4.075,5,1
2117,1210 Masonic Ave,0,0,37.882854,-122.291266,0,1800,1.89,37.8824093,-122.2708547,4.025,4,0
2118,1322 Shattuck Ave,0,0,37.882957,-122.270046,0,2361,0.946,37.87915045,-122.2648692,4.075,4,0
2119,1354 Scenic Ave,0,0,37.883039,-122.263491,0,1900,0.785,37.8792386,-122.2648692,4.05,4,0
2120,1360 Scenic Ave,0,0,37.883066,-122.263342,0,1900,0.785,37.8825016,-122.2747826,4.05,3,0
2121,1315 Henry St,0,0,37.883081,-122.270512,0,2000,0.968,37.8831861,-122.2747826,4.075,3,0
2122,1910 Berryman St,0,0,37.883096,-122.273531,0,2080,1.08,37.8824093,-122.2708547,4.025,4,0
2123,1318 Shattuck Ave,0,0,37.883102,-122.27004,0,2132,0.953,37.8792826,-122.2648692,4.05,4,0
2124,1356 Scenic Ave,0,0,37.883154,-122.263369,0,1900,0.791,37.8824093,-122.2708547,4.025,4,0
2125,1332 Shattuck Ave,1,2,37.883182,-122.270046,900,1600,0.958,37.8831861,-122.2747826,4.05,4,0
2126,1936 Berryman St,0,0,37.88328,-122.272508,0,2416,1.05,37.883497,-122.2747826,4,2,0
2127,1910 Berryman Street,1,2,37.883308,-122.274163,760,1247,1.115,37.883497,-122.2747826,4.05,3,0
2128,Berryman Street at Bonita Avenue,1,2,37.883425,-122.27358,1032,1625,1.098,37.8789816,-122.2649859,4.075,5,0
2129,1315 Spruce St,0,0,37.883431,-122.265944,0,1559,0.858,37.883497,-122.2747826,4,2,0
2130,1913 Berryman St,0,0,37.883606,-122.273677,0,3350,1.11,37.883497,-122.2747826,4,2,0
2131,1915 Berryman St,0,0,37.883627,-122.273441,0,2228,1.102,37.883497,-122.2747826,4.05,3,0
2132,1931 Berryman St,0,0,37.883653,-122.272994,0,2670,1.087,37.883497,-122.2747826,4.05,3,0
2133,1240 Milvia St,0,0,37.883758,-122.272362,0,1332,1.069,37.883497,-122.2747826,4,2,0
2134,1275 Bonita Avenue,1,3,37.883915,-122.273702,800,1166,1.126,37.8797901,-122.2648692,4.025,5,0
2135,0 0,0,1,37.884169,-122.262383,0,1500,0.847,37.883497,-122.2747826,4,2,0
2136,1225 Bonita Ave,0,0,37.884554,-122.272972,0,1275,1.132,37.883497,-122.2747826,4.05,3,0
2137,1218 Shattuck Ave,0,0,37.88474,-122.27023,0,1218,1.051,37.88647919,-122.28557,4.1,2,1
2138,Ordway Street at Manor Way,1,1,37.884812,-122.285171,160,1300,1.656,37.8830938,-122.2688207,4,5,0
2139,Oxford at Rose-Eunice,1,1,37.884931,-122.267425,800,2600,0.986,37.888949,-122.1256827,3.8,2,0
2140,Highland Road at Sundale,0,2,37.885424,-122.130876,0,1250,7.09,37.8830938,-122.2688308,3.975,5,0
2141,1216 Spruce St,0,0,37.885508,-122.266847,0,4000,1.009,37.883497,-122.2730036,4,3,0
2142,0 0,0,3,37.886125,-122.26718,0,1665,1.055,37.885752,-122.2772371,4.125,1,0
2143,Josephine at Rose,0,3,37.886425,-122.27628,0,1198,1.349,37.88078665,-122.2623424,4.05,4,0
2144,1250 Campus drive,2,3,37.886438,-122.254894,1575,1233,1.02,37.88096906,-122.2649402,3.975,4,0
2145,1192 Laurel St,220,1,37.886525,-122.26378,220,1050,1.022,37.88106987,-122.2648692,3.95,3,0
2146,Euclid Ave. at Eunice Ave.,0,7,37.886625,-122.26288,0,1200,1.019,37.88097465,-122.2608779,4.05,4,0
2147,91 Fairlawn Dr,0,0,37.886814,-122.251965,0,1505,1.094,37.88118687,-122.2648692,3.95,3,0
2148,1186 Laurel St,0,0,37.886859,-122.26356,0,1523,1.042,37.884882,-122.2758188,4,2,0
2149,Amador at Mariposa av.,0,1,37.887225,-122.27218,650,1425,1.253,37.88647919,-122.2880195,4.075,2,1
2150,Curtis at Sonoma,0,3,37.887268,-122.287681,0,1231,1.863,37.8859295,-122.2786517,4.1,1,0
