,Unnamed: 0,address,bathrooms,bedrooms,latitude,longitude,sqft,price per room,distance,avg_rating,#cafes,#pubs,edge_distance
757,757,1929 California St,0,0,37.871363,-122.279644,0,1523,1.104,3.95,4,2,1.18688049278
758,758,1929 Delaware,0,2,37.874335,-122.272498,0,1447,0.729,3.975,3,0,0.670644369563
759,759,1929 Delaware St,0,0,37.874636,-122.271991,0,2298,0.706,4.025,4,0,0.654181580827
760,760,1929 Fairview St,0,0,37.851242,-122.269093,0,2054,1.532,4.0,3,1,2.13468202624
761,761,1930 Channing Way,0,0,37.86521,-122.270818,0,2118,0.782,4.1,2,2,0.764171536584
762,762,1930 Curtis St,0,0,37.870313,-122.289939,0,1363,1.67,3.95,5,2,2.09152226181
763,763,1930 Haste St,0,0,37.86417,-122.270771,0,1800,0.825,4.1,1,2,0.86195498568
764,764,1930 Hearst Ave,0,0,37.873234,-122.271649,0,2289,0.67,4.0,4,0,0.544226032873
765,765,1930 Vine St,0,0,37.879467,-122.272431,0,3290,0.872,4.05,3,0,1.08061848701
766,766,1931 Berryman St,0,0,37.883653,-122.272994,0,2670,1.087,4.05,3,0,1.39967001107
767,767,1931 Dwight Way,1,1,37.863418,-122.271807,374,1595,0.902,4.075,1,2,0.979492647406
768,768,1931 Dwight Way,0,0,37.863708,-122.270966,0,1543,0.855,4.075,1,2,0.915381790068
769,769,1931 Fairview St,0,0,37.851269,-122.268966,0,1726,1.528,4.0,3,1,2.12738541739
770,770,1931 San Pablo Ave,0,0,37.86996,-122.291651,0,1613,1.766,3.95,4,2,2.24343311826
771,771,1932 Haste St,0,0,37.864194,-122.270597,0,1658,0.817,4.1,1,2,0.852472661336
772,772,1932 Hearst,0,3,37.873431,-122.272548,0,998,0.721,3.95,3,3,0.624675295617
773,773,1932 Hearst Ave,0,0,37.873251,-122.271496,0,2569,0.662,3.975,3,0,0.533194148422
774,774,1933 Delaware St,0,0,37.874654,-122.271818,0,2354,0.698,4.125,5,0,0.643572394688
775,775,1933 Stuart St,0,0,37.858396,-122.269983,0,1847,1.107,4.025,2,0,1.44211527583
776,776,1936 Berryman St,0,0,37.88328,-122.272508,0,2416,1.05,4.0,2,0,1.34016030714
777,777,1936 Blake St,0,0,37.862473,-122.270244,0,1995,0.888,4.125,1,2,1.01481843914
778,778,1936 Stuart St,0,0,37.85789,-122.26966,0,1380,1.128,4.0,3,0,1.49073888027
779,779,1937 Carleton St,0,0,37.861126,-122.270083,0,2025,0.954,4.1,2,1,1.15174127831
780,780,1937 Dwight Way,0,0,37.8637,-122.270332,0,1875,0.83,4.1,1,2,0.891756091905
781,781,1937 Haste St,0,0,37.864748,-122.270495,0,878,0.788,4.1,1,2,0.793893567221
782,782,1938 Channing Way,0,0,37.865116,-122.270543,0,3278,0.774,4.1,1,2,0.760431762763
783,783,1939 Ashby Ave,0,0,37.854524,-122.27044,0,1250,1.353,4.05,4,0,1.86817843902
784,784,1942 Channing Way,0,0,37.865171,-122.270166,0,1814,0.755,4.1,1,2,0.738750020191
785,785,1942 Russell St,0,0,37.856138,-122.269405,0,1726,1.228,4.025,2,0,1.66792355451
786,786,1944 Curtis St,0,0,37.870195,-122.289702,0,1318,1.658,3.95,4,2,2.07125512891
787,787,1945 Berkeley Way,0,0,37.872759,-122.271201,0,1798,0.643,3.925,4,3,0.485982607397
788,788,1945 Milvia St,0,0,37.872494,-122.270448,0,2022,0.601,3.95,1,1,0.413597946994
789,789,1945 Milvia St.,1,2,37.872313,-122.270494,750,1100,0.603,4.0,3,1,0.409702730133
790,790,1945 Stuart St,0,0,37.858406,-122.269492,0,2015,1.092,4.025,2,0,1.43153574548
791,791,1947 Oregon St,0,0,37.8576,-122.269411,0,2046,1.139,4.0,3,0,1.5180099895
792,792,1949 Milvia St,0,0,37.872192,-122.270435,0,1624,0.599,3.95,3,2,0.40021117436
793,793,1951 Chestnut St,0,0,37.870303,-122.287757,0,1229,1.551,3.95,5,2,1.90012484643
794,794,1951 Chestnut St.,1,1,37.870212,-122.287917,400,1550,1.561,3.925,3,1,1.91459962954
795,795,1955 Chestnut St,0,0,37.870171,-122.287712,0,1495,1.55,4.05,1,2,1.89683618068
796,796,1970 Curtis St,0,0,37.870009,-122.289897,0,1259,1.67,3.925,1,0,2.08935301639
797,797,1980 Curtis St,0,0,37.869875,-122.289879,0,1045,1.67,4.125,1,2,2.08861698673
798,798,1988 California St,0,0,37.870939,-122.279898,0,1725,1.12,4.0,1,2,1.20851979592
799,799,1988 Martin Luther King Jr Way,0,1,37.871654,-122.273423,0,2675,0.763,3.9,4,3,0.644097247358
800,800,1993 Ashby Ave,0,0,37.854633,-122.269678,0,1929,1.328,4.0,3,0,1.82299239089
801,801,1993 El Dorado Ave,0,0,37.889186,-122.27283,0,2511,1.386,3.95,3,0,1.87463780872
802,802,2001 5th St. at University,1,1,37.867726,-122.29918,709,2800,2.192,4.0,2,2,2.92432071291
803,803,2001 Allston Way,0,0,37.869372,-122.269691,0,1115,0.59,3.975,1,2,0.361038635253
804,804,2001 Fifth Street,1,1,37.8696,-122.2959,756,2950,1.999,3.95,1,2,2.61816146933
805,805,2001 Haste St,0,0,37.864791,-122.269723,0,1700,0.754,4.125,1,2,0.759157205589
806,806,2004 Emerson St,0,0,37.854126,-122.268642,0,1684,1.338,4.025,3,1,1.82839791799
807,807,2005 Berkeley Way,0,0,37.873009,-122.270428,0,1748,0.602,3.975,3,2,0.438231748593
808,808,2005 Lincoln St,0,0,37.877521,-122.271014,0,2366,0.733,4.05,3,0,0.842354228544
809,809,2005 Lincoln Street,2,3,37.877411,-122.270644,851,1165,0.712,4.15,6,0,0.815587186228
810,810,2007 Haste St,0,0,37.864877,-122.269582,0,1925,0.744,4.125,1,2,0.745351155631
811,811,2007 Prince St,0,0,37.853134,-122.267646,0,2532,1.383,4.0,3,1,1.89085917916
812,812,2008 Berkeley Way,0,0,37.872526,-122.270209,0,1083,0.588,3.95,1,1,0.395982496496
813,813,2008 Emerson St,0,0,37.854135,-122.268545,0,1684,1.335,4.025,3,1,1.82362509533
814,814,2008 Shattuck Ave,0,0,37.871753,-122.268745,0,1040,0.508,4.0,3,1,0.244050325396
815,815,2008 Shattuck ave,1,1,37.872043,-122.268672,225,1295,0.503,3.925,4,3,0.251202270578
816,816,2009 McGee Ave,0,0,37.870559,-122.277187,0,1345,0.974,3.925,1,1,0.971714751769
817,817,2010 10th St,0,0,37.868335,-122.293369,0,1213,1.871,4.125,1,2,2.40962455788
818,818,2010 Channing Way,0,0,37.865256,-122.269506,0,3099,0.724,4.125,1,2,0.704206006792
819,819,2010 channing way,0,4,37.865605,-122.269571,0,1150,0.711,3.95,4,1,0.671729162476
820,820,2010 channing way,0,6,37.865503,-122.26912,0,1249,0.697,4.125,1,2,0.665306334447
821,821,2011 Haste St,0,0,37.864894,-122.269436,0,1835,0.738,4.125,1,2,0.738497289599
822,822,2012 Dwight Way,0,0,37.863479,-122.269096,0,1475,0.794,4.125,1,2,0.87608371795
823,823,2012 Stuart St,0,0,37.858009,-122.268738,0,2233,1.096,4.0,3,0,1.46263613291
824,824,2013 Lincoln St,0,0,37.87756,-122.270711,0,1592,0.721,4.15,6,0,0.832936445342
825,825,2013 McGee Ave,0,0,37.870443,-122.277171,0,1827,0.975,3.9,1,1,0.971050951723
826,826,2014 Virginia St,0,0,37.876191,-122.270425,0,1408,0.662,4.0,3,2,0.689372161106
827,827,2015 Channing Way,0,0,37.865797,-122.269434,0,2995,0.697,3.95,3,1,0.64724678229
828,828,2015 Haste St,0,0,37.864918,-122.269264,0,3126,0.73,4.125,1,2,0.730225884352
829,829,2015 Hearst Ave,0,0,37.873954,-122.270238,0,3075,0.602,4.0,4,0,0.487601231012
830,830,2016 Blake St,0,0,37.862651,-122.268989,0,1757,0.834,4.15,1,2,0.96192406857
831,831,2017 Berkeley Way,0,0,37.87307,-122.269961,0,2234,0.577,3.95,2,2,0.407293946832
832,832,2017 Delaware St,0,0,37.874854,-122.270281,0,2211,0.621,4.0,4,0,0.562386465435
833,833,2017 Durant Ave,0,0,37.866745,-122.269459,0,869,0.659,4.075,0,0,0.556119868112
834,834,2017 Emerson St,0,0,37.854516,-122.268302,0,2510,1.306,4.025,3,1,1.77617831188
835,835,2018 Francisco St,0,0,37.875237,-122.270201,0,2834,0.625,4.05,3,0,0.591222769849
836,836,2018 University Ave,0,0,37.871602,-122.269959,0,1576,0.574,3.925,4,3,0.342439051709
837,837,2019 Channing Way,0,0,37.865822,-122.269257,0,1726,0.689,4.1,1,2,0.637928298449
838,838,2019 Delaware,0,1,37.87487,-122.269828,0,1875,0.598,4.0,4,0,0.538911937998
839,839,2019 Delaware St,0,0,37.874873,-122.270126,0,1243,0.613,4.175,5,0,0.555310409011
840,840,2020 Bancroft Way,1,2,37.867214,-122.26927,1000,1597,0.633,4.125,1,2,0.503183584066
841,841,2020 Bancroft Way,1,1,37.867333,-122.269356,500,1795,0.633,4.025,2,2,0.496422614764
842,842,2020 Bancroft Way,0,0,37.867263,-122.269249,0,2011,0.63,4.1,1,2,0.497614951026
843,843,2020 Bancroft Way,1,1,37.867265,-122.269185,500,1795,0.627,4.025,2,2,0.494361586874
844,844,2020 Bancroft Way,1,1,37.8674,-122.269249,500,1795,0.625,4.1,0,0,0.484957294657
845,845,2020 Bancroft Way,1,1,37.867434,-122.269206,500,1795,0.622,4.025,2,2,0.47970604866
846,846,2020 Bancroft Way,1,1,37.867468,-122.269056,500,1795,0.614,4.025,2,2,0.469254995571
847,847,2020 Cedar St,0,0,37.878004,-122.270276,0,2511,0.717,4.0,3,0,0.838522380558
848,848,2020 Channing Way,0,0,37.865582,-122.268689,0,1944,0.676,3.975,0,0,0.643079965391
849,849,2020 Dwight Way,0,0,37.863525,-122.268766,0,1500,0.78,4.125,1,2,0.862992193033
850,850,2020 Fourth St,1,1,37.867284,-122.300187,632,2398,2.251,3.95,0,0,3.01841836098
851,851,2020 Kittredge St.,0,2,37.868309,-122.27018,0,1575,0.641,4.05,0,0,0.464568310417
852,852,2020 Kittredge Street,1,2,37.868061,-122.269399,707,1815,0.61,3.95,0,0,0.43483390203
853,853,2020 Kittredge Street,0,2,37.867688,-122.268938,0,1805,0.601,4.075,1,2,0.443126507692
854,854,2021 Blake St,0,0,37.863281,-122.268739,0,1336,0.792,4.125,1,2,0.888556715593
855,855,2021 Carleton St,0,0,37.861319,-122.26865,0,1726,0.897,4.125,2,1,1.09926581054
856,856,2021 Channing Way,0,0,37.865842,-122.269098,0,1797,0.681,4.05,4,2,0.630026342545
857,857,2021 Francisco St,0,0,37.875779,-122.270237,0,2200,0.641,4.0,4,0,0.642073485585
858,858,2021 Haste St,0,0,37.864939,-122.269081,0,1695,0.721,4.125,1,2,0.722150191695
859,859,2021 Vine St,0,0,37.880191,-122.270874,0,1700,0.836,4.05,5,0,1.00780150128
860,860,2022 Virginia St,0,0,37.876182,-122.270091,0,2815,0.645,4.0,4,0,0.672936359146
861,861,2023 Blake St,0,0,37.863175,-122.26869,0,1336,0.796,4.125,1,2,0.898870611801
862,862,2023 Channing Way,1,3,37.865693,-122.269996,600,1100,0.726,4.025,1,0,0.680796497613
863,863,2023 Channing Way,0,0,37.86586,-122.268975,0,2563,0.675,4.05,4,2,0.623806821887
864,864,2023 Parker St,0,0,37.86225,-122.268574,0,2500,0.842,4.125,1,1,0.996587742519
865,865,2024 Durant Ave.,2,2,37.866524,-122.269917,840,2075,0.689,4.05,1,1,0.598532862696
866,866,2024 University Ave,0,0,37.871703,-122.270017,0,1576,0.577,3.95,3,2,0.349771540227
867,867,2024 Vine St,0,0,37.879898,-122.270245,0,2850,0.797,4.1,6,0,0.944004705935
868,868,2025 Durant Ave,0,0,37.867002,-122.26922,0,2011,0.639,3.925,1,0,0.520781441117
869,869,2025 Francisco St,0,0,37.8758,-122.270083,0,2182,0.634,4.175,6,0,0.63654372922
870,870,2025 Hearst Ave,0,0,37.874001,-122.269823,0,2450,0.581,3.975,3,0,0.465065415778
871,871,2025 McGee Ave,0,0,37.870193,-122.277136,0,1726,0.975,3.95,5,2,0.970164028959
872,872,2028 Delaware St,0,0,37.874522,-122.269626,0,1916,0.58,4.1,5,0,0.497410295127
873,873,2028 Dwight Way,0,0,37.863572,-122.268399,0,2179,0.765,4.125,1,2,0.849843119104
874,874,2029 Hearst Ave,0,0,37.874037,-122.269547,0,1600,0.567,3.975,3,0,0.451513065847
875,875,2030 Ashby Ave,0,0,37.854898,-122.267548,0,1239,1.266,3.975,3,0,1.70871756907
876,876,2030 Bancroft Way,0,0,37.86721,-122.268684,0,990,0.606,4.1,1,2,0.477368399304
877,877,2030 Cedar St,0,0,37.878046,-122.269966,0,1237,0.705,4.1,6,0,0.815905931912
878,878,2030 Delaware St,0,0,37.874418,-122.269488,0,1916,0.57,4.0,4,0,0.480839362021
879,879,2030 Dwight Way,0,2,37.863748,-122.269484,0,1297,0.795,4.125,1,2,0.858625843532
880,880,2030 Dwight Way,0,0,37.863593,-122.268239,0,2258,0.758,4.15,1,2,0.844386288052
881,881,2030 Essex St,0,0,37.853523,-122.26684,0,1724,1.343,4.0,3,1,1.82372371975
882,882,2032 Delaware St,0,0,37.874576,-122.269381,0,1916,0.568,4.0,4,0,0.489316378816
883,883,2033 Haste St,0,0,37.864997,-122.268665,0,1941,0.702,4.125,1,2,0.703757377012
884,884,2034 6th St,0,0,37.866949,-122.297648,0,2284,2.117,3.95,0,0,2.80350573756
885,885,2034 Ashby Ave,0,0,37.854927,-122.267379,0,1095,1.261,3.975,3,0,1.6994227608
886,886,2034 Essex St,0,0,37.85358,-122.266691,0,1675,1.337,4.0,3,1,1.81299929317
887,887,2035 Channing,0,3,37.86573,-122.269678,0,965,0.71,4.0,2,2,0.663690267229
888,888,2035 Channing Way,0,0,37.865967,-122.268341,0,2324,0.644,4.075,5,1,0.592446660583
889,889,2036 6th St,0,0,37.866856,-122.297615,0,2030,2.117,4.075,1,2,2.80233063406
890,890,2037 Hearst Ave,0,0,37.87409,-122.269138,0,1796,0.546,4.025,4,0,0.433184170106
891,891,2037 Vine St,0,0,37.88038,-122.270046,0,2436,0.812,4.05,5,0,0.963329936131
892,892,2038 Hearst Ave,0,0,37.873577,-122.26921,0,1919,0.542,3.95,2,3,0.393782375819
893,893,2040 Hearst Ave,0,0,37.873553,-122.26907,0,2036,0.534,4.0,4,0,0.383475346123
894,894,2041 Oregon St,0,0,37.857503,-122.26896,0,2538,1.133,4.0,3,0,1.51993100358
895,895,2055 Center St.,1,1,37.87019,-122.269647,864,3150,0.572,3.95,1,2,0.321352866293
896,896,2057 University Ave,0,0,37.87233,-122.269313,0,980,0.538,4.0,3,0,0.315871208901
897,897,2057 University Avenue,1,1,37.871996,-122.269709,153,1295,0.56,4.0,3,1,0.332846001551
898,898,2070 University Ave,0,0,37.871896,-122.269079,0,1365,0.526,3.9,1,1,0.277094927228
899,899,2075 Emerson St,0,0,37.854696,-122.266975,0,1827,1.269,4.0,3,0,1.70805498512
900,900,2076 ashby,1,1,37.855051,-122.267017,550,1798,1.246,3.975,3,0,1.67353594057
901,901,2076 ashby ave,1,2,37.854881,-122.267039,950,1394,1.258,4.0,3,1,1.69155547542
902,902,2076 ashby ave,1,2,37.855378,-122.26741,1100,1397,1.233,4.0,2,0,1.65539393089
903,903,2079 Delaware,0,2,37.874743,-122.269631,0,1697,0.585,4.15,5,0,0.517248740531
904,904,2079 Delaware St,0,0,37.874813,-122.26924,0,2685,0.566,4.075,5,0,0.504169177448
905,905,2083 Delaware St,0,0,37.874799,-122.269193,0,2685,0.563,4.125,5,0,0.500634321309
906,906,2087 Delaware,0,2,37.874776,-122.269411,0,1197,0.574,4.0,4,0,0.509045482773
907,907,2100 6th St,0,0,37.866506,-122.297499,0,2600,2.115,4.125,1,2,2.79898122854
908,908,2103 Grant St,0,0,37.87012,-122.274916,0,1507,0.855,3.925,1,1,0.777272249608
909,909,2108 Stuart St,0,0,37.858353,-122.266229,0,1517,1.018,4.05,3,0,1.31365278319
910,910,2108 Stuart St.,1,1,37.858608,-122.266352,500,1945,1.004,4.05,3,0,1.29403817863
911,911,2109 Cedar St,0,0,37.878695,-122.268545,0,2200,0.673,3.7,2,0,0.74468183504
912,912,2109 Shattuck Ave,0,0,37.871025,-122.26735,0,1662,0.437,3.975,4,2,0.10680223799
913,913,2110 Acton St,0,0,37.868631,-122.284342,0,2036,1.381,3.975,2,2,1.62029297497
914,914,2110 Ashby Ave,0,0,37.855198,-122.265888,0,944,1.218,4.025,3,0,1.61971189626
915,915,2110 Bonar St,0,0,37.868226,-122.287512,0,2413,1.556,4.05,0,0,1.90225375072
916,916,2110 Haste St,1,2,37.865046,-122.267676,707,1783,0.662,4.125,1,2,0.675994929064
917,917,2110 Haste Street,1,2,37.864673,-122.26691,824,1640,0.654,4.15,1,2,0.707074889659
918,918,2110 Kittredge St,0,0,37.868334,-122.267423,0,1627,0.507,3.975,4,1,0.317446155018
919,919,2110 Stuart St,0,0,37.858384,-122.265973,0,1555,1.011,4.05,3,0,1.30005924229
920,920,2111 Ashby Ave,0,0,37.8556,-122.266092,0,1030,1.195,4.025,2,0,1.58504075905
921,921,2112 9th St,0,0,37.866786,-122.294183,0,939,1.933,4.025,2,2,2.507028351
922,922,2112 Addison St,0,0,37.871103,-122.267061,0,1343,0.421,3.9,3,2,0.0821873790601
923,923,2112 Roosevelt Ave,0,0,37.869574,-122.276556,0,1901,0.95,3.9,3,1,0.928729855397
924,924,2112 Virginia St,0,0,37.876501,-122.268225,0,2050,0.567,3.95,4,1,0.609856637489
925,925,2113 10th St,0,0,37.867188,-122.2924,0,1644,1.832,4.1,1,2,2.34491411523
926,926,2113 Rose St,0,0,37.882352,-122.268942,0,2100,0.876,4.05,5,0,1.0543207794
927,927,2114 Parker St,0,0,37.862027,-122.266117,0,1548,0.784,4.075,1,1,0.967425208377
928,928,2114 Ward St,0,0,37.85927,-122.266217,0,837,0.959,4.05,2,0,1.22434185828
929,929,2115 Grant St,0,0,37.86974,-122.274818,0,1500,0.855,3.925,4,2,0.775257760925
930,930,2115 Haste St,0,0,37.865245,-122.266719,0,1423,0.617,4.125,1,2,0.642220275052
931,931,2116 Acton St,0,0,37.868475,-122.284322,0,1550,1.382,3.95,0,0,1.6214776889
932,932,2116 Stuart St,0,0,37.858519,-122.265955,0,1555,1.002,4.05,3,0,1.28603045406
933,933,2117 Haste St,0,0,37.865283,-122.266364,0,2935,0.603,4.125,1,2,0.636256755555
934,934,2117 Rose St,0,0,37.882376,-122.26878,0,2585,0.872,4.05,4,0,1.04781883299
935,935,2118 California St,0,0,37.868909,-122.279939,0,1650,1.141,4.0,2,2,1.23423831032
936,936,2118 Channing Way,0,0,37.865656,-122.266438,0,2641,0.586,4.125,1,2,0.59504778111
937,937,2118 Spaulding Ave,0,0,37.868834,-122.281102,0,2067,1.204,3.9,2,1,1.33614131119
938,938,2118 Spaulding Ave,0,2,37.869259,-122.281143,0,1187,1.201,3.975,1,2,1.33198773423
939,939,2118 Ward St,0,0,37.859287,-122.266078,0,1550,0.955,4.05,2,0,1.21653675635
940,940,2119 Addison St,0,0,37.871583,-122.267161,0,1271,0.422,4.0,3,1,0.111034936438
941,941,2119 Carleton St,0,0,37.861609,-122.265983,0,2030,0.807,4.075,1,1,0.996602218211
942,942,2119 Hearst Ave,0,0,37.87424,-122.268045,0,1536,0.491,3.975,3,0,0.397467886343
943,943,2119 Russell St,0,0,37.857075,-122.266121,0,1850,1.099,4.025,3,0,1.43621206069
944,944,2119 University Avenue,1,2,37.872267,-122.267891,677,1858,0.461,3.95,3,2,0.208906741553
945,945,2120 Delaware St,0,0,37.874772,-122.268114,0,2090,0.507,4.0,4,0,0.454085005044
946,946,2120 Grant St,0,0,37.869352,-122.27528,0,2846,0.885,3.95,5,2,0.823708603139
947,947,2120 McGee Ave,0,0,37.869203,-122.277599,0,1312,1.011,3.975,1,2,1.02631837996
948,948,2120 Parker St,0,0,37.862046,-122.265947,0,2076,0.779,4.075,1,1,0.956363395714
949,949,2120 Roosevelt Ave,0,0,37.869314,-122.276526,0,1641,0.952,3.95,5,2,0.931526349954
950,950,2120 Sacramento St,0,0,37.868555,-122.282259,0,1507,1.27,3.975,0,0,1.44171418396
951,951,2122 Dwight Way - 5,1,1,37.864093,-122.267253,350,1600,0.697,4.15,1,2,0.774552720116
952,952,2123 Spaulding Ave,0,0,37.86876,-122.280366,0,1750,1.165,3.95,0,0,1.2742162403
953,953,2124 Blake St,0,0,37.86295,-122.266068,0,1848,0.727,4.075,1,2,0.887571938848
954,954,2124 Kittredge St,0,0,37.868466,-122.267206,0,744,0.492,3.975,3,3,0.29720183898
955,955,2124 McKinley Ave,0,0,37.869446,-122.27429,0,1453,0.831,3.9,3,1,0.736694257334
956,956,2124 Parker St,0,0,37.862092,-122.265604,0,2310,0.768,4.075,1,1,0.933710832796
957,957,2124 Roosevelt Ave,0,0,37.869177,-122.276519,0,1345,0.954,3.975,4,2,0.934114894064
958,958,2124 Sacramento St,0,0,37.868356,-122.282243,0,2200,1.272,3.95,0,0,1.44467994135
959,959,2125 Channing Way,0,0,37.866163,-122.266273,0,1748,0.553,4.05,0,0,0.538195463536
960,960,2125 Delaware St,0,0,37.875153,-122.26798,0,2884,0.511,4.075,5,0,0.489479666213
961,961,2125 Durant Ave,0,1,37.86685,-122.267715,0,2495,0.578,3.95,0,0,0.482064757883
962,962,2125 Hearst Ave,0,0,37.874072,-122.267873,0,2005,0.479,4.0,4,0,0.374198565414
963,963,2125 Roosevelt Ave,0,0,37.869262,-122.275828,0,1400,0.916,3.975,1,2,0.872846432656
964,964,2126 Bancroft Way,0,0,37.867565,-122.266416,0,2795,0.492,3.925,1,0,0.382919270825
965,965,2126 Dwight Way,0,0,37.863927,-122.266497,0,611,0.682,4.125,1,2,0.78740435303
966,966,2126 McGee Ave,1,2,37.869621,-122.277827,1000,1625,1.018,3.95,4,2,1.03807503208
967,967,2127 McGee Ave,0,0,37.868983,-122.276945,0,2400,0.979,3.95,5,2,0.975398652282
968,968,2127 Roosevelt Ave,0,0,37.869221,-122.27604,0,1400,0.927,3.95,5,2,0.892008596918
969,969,2127 Spaulding Ave,0,0,37.868537,-122.280343,0,2300,1.167,4.075,0,0,1.27732772098
970,970,2128 Dwight Way,0,0,37.863892,-122.266388,0,611,0.681,4.125,1,2,0.790966383926
971,971,2128 Ward St,0,0,37.859346,-122.265605,0,1475,0.942,4.05,2,0,1.19044125329
972,972,2129 Channing Way,0,0,37.866127,-122.266113,0,1928,0.549,4.025,2,2,0.542064316846
973,973,2130 Ashby Ave,0,0,37.855214,-122.265148,0,1421,1.206,4.025,3,0,1.59532391371
974,974,2130 Essex St,0,0,37.853774,-122.264929,0,1314,1.299,3.975,3,1,1.7414852434
975,975,2131 Blake St,0,0,37.863502,-122.265957,0,888,0.691,4.075,1,2,0.834174878637
976,976,2131 Hearst Ave,0,0,37.87428,-122.267706,0,1923,0.475,3.975,3,0,0.390005869996
977,977,2131 Prince St,0,0,37.853504,-122.264813,0,3200,1.316,3.975,3,1,1.76731007189
978,978,2131 Rose St,0,0,37.882467,-122.2681,0,1437,0.856,4.05,3,0,1.02141282719
979,979,2132 McGee Ave,0,0,37.868784,-122.277619,0,2893,1.018,3.975,4,2,1.0381139632
980,980,2132 Roosevelt,0,2,37.86957,-122.276615,0,1247,0.954,3.975,1,2,0.933910172129
981,981,2132 Roosevelt,0,2,37.868947,-122.27643,0,1247,0.952,3.975,1,2,0.932424254779
982,982,2132 Roosevelt Ave,0,0,37.868902,-122.276485,0,1776,0.956,3.95,1,2,0.938339772416
983,983,2133 Grant St,0,0,37.869098,-122.274674,0,2286,0.857,3.95,5,2,0.779121502191
984,984,2133 Haste St,0,0,37.865271,-122.265925,0,2795,0.589,4.15,1,2,0.637535002728
985,985,2133 Spaulding Ave,0,0,37.868196,-122.280306,0,1901,1.171,3.975,2,2,1.28284890846
986,986,2134 McGee Ave,0,0,37.868667,-122.277617,0,1785,1.02,3.95,4,2,1.04111187224
987,987,2134 Parker St,0,0,37.862194,-122.265303,0,1050,0.754,4.075,1,1,0.908705734371
988,988,2134 Woolsey St,0,0,37.852358,-122.264611,0,1350,1.391,4.0,3,1,1.88529232152
989,989,2135 Cedar St,0,0,37.878854,-122.267488,0,3978,0.639,4.1,6,0,0.6822410629
990,990,2135 Haste St,0,0,37.865194,-122.265743,0,2795,0.587,4.125,1,2,0.646747099992
991,991,2137 Emerson St,0,0,37.85489,-122.265518,0,1421,1.232,4.025,3,1,1.64021012518
992,992,2137 Haste St,0,0,37.865257,-122.265797,0,2795,0.585,4.125,1,2,0.639512918994
993,993,2138 Kittredge St,0,0,37.868341,-122.266998,0,1523,0.487,3.975,5,1,0.305379267499
994,994,2139 Grant St,0,0,37.869046,-122.274866,0,2286,0.868,3.95,5,1,0.796917645181
995,995,2140 Roosevelt Ave,0,0,37.868731,-122.276448,0,2695,0.957,4.0,2,1,0.940121962063
996,996,2140 Woolsey St,0,0,37.852385,-122.264356,0,2560,1.386,4.0,3,1,1.87677511979
997,997,2141A Virginia,0,1,37.876954,-122.267411,0,1995,0.548,4.025,4,0,0.56120473814
998,998,2143 Cedar St,0,0,37.878873,-122.26735,0,1254,0.635,4.025,3,0,0.674509141408
999,999,2143 Stuart St,0,0,37.859033,-122.265131,0,1950,0.953,4.05,3,0,1.20226934547
1000,1000,2143 Virginia St,0,0,37.876952,-122.267302,0,2800,0.543,4.1,6,0,0.552426892269
1001,1001,2144 California St,0,0,37.86821,-122.279864,0,2385,1.147,3.95,4,2,1.24485119978
1002,1002,2147 Emerson St,0,0,37.854936,-122.265182,0,1624,1.225,4.025,3,1,1.62549987355
1003,1003,2149 Oregon St,0,0,37.858086,-122.264759,0,1750,1.009,4.05,4,0,1.2847761751
1004,1004,2150 Channing Way,0,0,37.865778,-122.265872,0,2267,0.559,4.025,1,1,0.581334465501
1005,1005,2150 Oxford Street,1,2,37.869806,-122.26603,625,1350,0.392,3.925,4,2,0.133173157028
1006,1006,2151 Oregon St,0,0,37.858184,-122.26461,0,1750,1.0,4.05,4,0,1.2696980548
1007,1007,2155 Ashby Ave,0,0,37.855854,-122.264133,0,2639,1.149,4.025,3,0,1.49980613511
1008,1008,2159 Acton St,0,0,37.868055,-122.283628,0,1863,1.35,4.1,1,2,1.57057983918
1009,1009,2160 Vine St,0,0,37.880228,-122.267261,0,1200,0.704,4.025,3,0,0.777636186827
1010,1010,2171 Allston Way,0,0,37.86989,-122.26615,0,1126,0.396,3.95,4,2,0.123524784644
